1010,6,2,80,0.01,5,1,7,1014,3518,-1,1,68.8432413
1010,4,2,80,0.01,5,1,7,866,-1,-1,2,69.2176437
1010,7,2,80,0.01,5,1,7,816,-1,-1,2,70.4812518
1011,3,2,80,0.05,5,1,7,1106,4607,4776,0,34.5386214
1011,2,2,80,0.05,5,1,7,772,3086,-1,1,34.5854217
1011,1,2,80,0.05,5,1,7,1096,4036,-1,1,35.3030263
1011,0,2,80,0.05,5,1,7,1587,4804,-1,1,35.3966269
1011,4,2,80,0.05,5,1,7,682,3642,-1,1,69.9664485
1011,5,2,80,0.05,5,1,7,850,4836,-1,1,69.8728479
1011,7,2,80,0.05,5,1,7,1310,2525,-1,1,69.888448
1011,6,2,80,0.05,5,1,7,926,4494,-1,1,70.2472503
1012,0,2,80,0.1,5,1,7,1294,2605,-1,1,34.6790223
1012,1,2,80,0.1,5,1,7,708,4748,-1,1,35.100225
1012,3,2,80,0.1,5,1,7,1530,3703,-1,1,36.0050308
1012,2,2,80,0.1,5,1,7,959,-1,-1,2,35.7710293
1012,5,2,80,0.1,5,1,7,1749,3296,3671,0,62.4940006
1012,4,2,80,0.1,5,1,7,1454,3340,-1,1,68.0632363
1012,7,2,80,0.1,5,1,7,1004,4718,-1,1,69.4360451
1012,6,2,80,0.1,5,1,7,1628,4765,-1,1,70.3876512
1013,3,2,80,0.2,5,1,7,1233,4107,-1,1,35.88023
1013,2,2,80,0.2,5,1,7,1334,-1,-1,2,35.7866294
1013,1,2,80,0.2,5,1,7,1566,-1,-1,3,36.4418336
1013,0,2,80,0.2,5,1,7,3602,-1,-1,2,37.4870403
1013,4,2,80,0.2,5,1,7,1390,-1,-1,2,71.4640581
1013,5,2,80,0.2,5,1,7,1787,-1,-1,2,71.4640581
1013,6,2,80,0.2,5,1,7,1221,-1,-1,2,71.7448599
1013,7,2,80,0.2,5,1,7,1170,-1,-1,2,72.1816627
1014,1,2,80,0.5,5,1,7,1072,-1,-1,2,35.3030263
1014,0,2,80,0.5,5,1,7,956,-1,-1,2,35.256226
1014,3,2,80,0.5,5,1,7,2509,3430,-1,1,36.0674312
1014,2,2,80,0.5,5,1,7,1908,-1,-1,2,35.6618286
1014,5,2,80,0.5,5,1,7,1692,-1,-1,2,70.5904525
1014,4,2,80,0.5,5,1,7,1658,2739,-1,1,70.8868544
1014,6,2,80,0.5,5,1,7,1034,-1,-1,2,71.8228604
1014,7,2,80,0.5,5,1,7,1848,-1,-1,2,71.604459
1015,1,2,80,0.005,5,2,7,1220,2257,4409,0,31.3874012
1015,0,2,80,0.005,5,2,7,1274,2976,-1,1,34.6166219
1015,3,2,80,0.005,5,2,7,906,3598,-1,1,34.7570228
1015,2,2,80,0.005,5,2,7,1456,3908,-1,1,36.348233
1015,4,2,80,0.005,5,2,7,1136,3176,4209,0,62.6032013
1015,7,2,80,0.005,5,2,7,1056,3525,3881,0,63.9448099
1015,5,2,80,0.005,5,2,7,1124,2438,-1,1,67.5016327
1015,6,2,80,0.005,5,2,7,1122,3947,-1,1,68.0476362
1016,0,2,80,0.01,5,2,7,857,2243,4242,0,29.1409868
1016,1,2,80,0.01,5,2,7,1260,2888,4677,0,33.5090148
1016,3,2,80,0.01,5,2,7,652,3610,-1,1,34.9910243
1016,2,2,80,0.01,5,2,7,1138,3100,-1,1,35.1158251
1016,7,2,80,0.01,5,2,7,1162,2891,3474,0,60.1851858
1016,6,2,80,0.01,5,2,7,1184,2501,3905,0,62.0415977
1016,4,2,80,0.01,5,2,7,1765,1825,-1,1,62.8372028
1016,5,2,80,0.01,5,2,7,1102,3834,-1,1,64.2568119
1017,0,2,80,0.05,5,2,7,1112,4636,-1,1,35.0846249
1017,2,2,80,0.05,5,2,7,1048,3013,-1,1,34.9286239
1017,3,2,80,0.05,5,2,7,787,4396,-1,1,35.6150283
1017,1,2,80,0.05,5,2,7,808,-1,-1,2,35.412227
1017,4,2,80,0.05,5,2,7,1043,4678,-1,1,70.8712543
1017,7,2,80,0.05,5,2,7,882,2797,-1,1,70.4032513
1017,5,2,80,0.05,5,2,7,1232,3966,-1,1,70.1536497
1017,6,2,80,0.05,5,2,7,1332,-1,-1,2,70.8400541
1018,0,2,80,0.1,5,2,7,1966,4171,4455,0,33.3686139
1018,2,2,80,0.1,5,2,7,808,-1,-1,2,34.4450208
1018,3,2,80,0.1,5,2,7,2036,4616,-1,1,36.2702325
1018,1,2,80,0.1,5,2,7,1980,-1,-1,2,35.88023
1018,4,2,80,0.1,5,2,7,1906,-1,-1,2,70.2472503
1018,5,2,80,0.1,5,2,7,1446,-1,-1,2,70.356451
1018,6,2,80,0.1,5,2,7,1448,4936,-1,1,71.9944615
1018,7,2,80,0.1,5,2,7,1772,-1,-1,2,70.824454
1019,2,2,80,0.2,5,2,7,1592,4489,-1,1,35.5370278
1019,0,2,80,0.2,5,2,7,1202,-1,-1,2,35.6930288
1019,3,2,80,0.2,5,2,7,1838,-1,-1,2,36.4730338
1019,1,2,80,0.2,5,2,7,3565,-1,-1,2,37.0346374
1019,5,2,80,0.2,5,2,7,760,-1,-1,2,70.5904525
1019,4,2,80,0.2,5,2,7,1368,-1,-1,2,71.0272553
1019,6,2,80,0.2,5,2,7,1450,-1,-1,2,72.1192623
1019,7,2,80,0.2,5,2,7,1814,-1,-1,2,72.6808659
1020,0,2,80,0.5,5,2,7,2021,4149,-1,1,35.6774287
1020,1,2,80,0.5,5,2,7,1406,-1,-1,2,35.8958301
1020,3,2,80,0.5,5,2,7,1724,-1,-1,2,36.2234322
1020,2,2,80,0.5,5,2,7,1722,-1,-1,2,36.6446349
1020,6,2,80,0.5,5,2,7,1186,-1,-1,2,71.3392573
1020,4,2,80,0.5,5,2,7,1486,-1,-1,2,72.0880621
1020,5,2,80,0.5,5,2,7,1382,-1,-1,3,72.2440631
1020,7,2,80,0.5,5,2,7,1647,-1,-1,3,72.072462
1021,2,2,80,0.005,5,3,7,950,3233,4976,0,35.0066244
1021,3,2,80,0.005,5,3,7,1394,3626,-1,1,35.6774287
1021,0,2,80,0.005,5,3,7,1580,-1,-1,2,35.8958301
1021,1,2,80,0.005,5,3,7,1183,-1,-1,2,36.7070353
1021,4,2,80,0.005,5,3,7,1286,3811,-1,1,70.8712543
1021,5,2,80,0.005,5,3,7,1456,-1,-1,2,71.6668594
1021,6,2,80,0.005,5,3,7,900,4369,-1,1,71.0740556
1021,7,2,80,0.005,5,3,7,902,4920,-1,1,72.0256617
1022,0,2,80,0.01,5,3,7,832,3415,4378,0,31.4030013
1022,2,2,80,0.01,5,3,7,1772,2288,-1,1,34.6166219
1022,3,2,80,0.01,5,3,7,1026,2839,-1,1,34.7570228
1022,1,2,80,0.01,5,3,7,1170,2769,-1,1,35.1626254
1022,4,2,80,0.01,5,3,7,1196,2896,3637,0,57.72037
1022,6,2,80,0.01,5,3,7,774,2818,-1,1,67.3144315
1022,5,2,80,0.01,5,3,7,830,-1,-1,2,67.5952333
1022,7,2,80,0.01,5,3,7,972,3869,-1,1,67.9072353
1023,0,2,80,0.05,5,3,7,1132,3507,-1,1,34.4606209
1023,2,2,80,0.05,5,3,7,700,4548,-1,1,34.4138206
1023,3,2,80,0.05,5,3,7,954,3198,-1,1,34.9598241
1023,1,2,80,0.05,5,3,7,1076,-1,-1,2,35.9894307
1023,4,2,80,0.05,5,3,7,738,-1,-1,2,69.8260476
1023,5,2,80,0.05,5,3,7,887,-1,-1,2,69.9196482
1023,6,2,80,0.05,5,3,7,1098,-1,-1,2,70.8556542
1023,7,2,80,0.05,5,3,7,952,4306,-1,1,71.136456
1024,0,2,80,0.1,5,3,7,1268,3918,-1,1,34.3358201
1024,2,2,80,0.1,5,3,7,645,4372,-1,1,35.0846249
1024,1,2,80,0.1,5,3,7,1590,-1,-1,2,35.8022295
1024,3,2,80,0.1,5,3,7,1454,-1,-1,2,35.5526279
1024,4,2,80,0.1,5,3,7,978,3083,3137,0,57.72037
1024,5,2,80,0.1,5,3,7,1849,4968,-1,1,68.5624395
1024,7,2,80,0.1,5,3,7,751,3454,-1,1,68.7496407
1024,6,2,80,0.1,5,3,7,1748,4424,-1,1,69.0928429
1025,3,2,80,0.2,5,3,7,1530,-1,-1,2,35.7866294
1025,0,2,80,0.2,5,3,7,1778,4529,-1,1,36.0206309
1025,1,2,80,0.2,5,3,7,738,-1,-1,2,36.2234322
1025,2,2,80,0.2,5,3,7,1932,-1,-1,2,36.1298316
1025,6,2,80,0.2,5,3,7,1264,4545,-1,1,71.8696607
1025,5,2,80,0.2,5,3,7,876,-1,-1,2,71.8540606
1025,7,2,80,0.2,5,3,7,1316,4667,-1,1,71.8384605
1025,4,2,80,0.2,5,3,7,1159,3977,-1,1,71.5420586
1026,0,2,80,0.5,5,3,7,1500,-1,-1,2,35.8490298
1026,1,2,80,0.5,5,3,7,1590,-1,-1,2,36.0830313
1026,2,2,80,0.5,5,3,7,2158,-1,-1,2,36.348233
1026,3,2,80,0.5,5,3,7,4014,-1,-1,2,37.7834422
1026,4,2,80,0.5,5,3,7,1505,-1,-1,2,71.8696607
1026,6,2,80,0.5,5,3,7,1154,-1,-1,3,72.1972628
1026,5,2,80,0.5,5,3,7,1489,-1,-1,3,72.1348624
1026,7,2,80,0.5,5,3,7,1350,4795,-1,1,72.6652658
1027,0,2,80,0.005,5,4,7,828,3846,4823,0,34.1018186
1027,2,2,80,0.005,5,4,7,1443,2360,-1,1,34.6946224
1027,1,2,80,0.005,5,4,7,936,3850,-1,1,34.9598241
1027,3,2,80,0.005,5,4,7,770,3632,-1,1,35.2718261
1027,4,2,80,0.005,5,4,7,796,2860,-1,1,69.1240431
1027,5,2,80,0.005,5,4,7,1020,3420,-1,1,69.732447
1027,6,2,80,0.005,5,4,7,1018,3789,-1,1,69.9820486
1027,7,2,80,0.005,5,4,7,974,3172,-1,1,70.0912493
1028,2,2,80,0.01,5,4,7,1230,4323,4490,0,32.0894057
1028,0,2,80,0.01,5,4,7,714,2537,-1,1,34.5542215
1028,3,2,80,0.01,5,4,7,945,2803,-1,1,35.8022295
1028,1,2,80,0.01,5,4,7,902,4658,-1,1,35.7554292
1028,5,2,80,0.01,5,4,7,1306,3352,3633,0,61.3707934
1028,4,2,80,0.01,5,4,7,1182,4409,-1,1,66.9556292
1028,7,2,80,0.01,5,4,7,1202,2644,-1,1,68.3440381
1028,6,2,80,0.01,5,4,7,906,3627,-1,1,68.6872403
1029,1,2,80,0.05,5,4,7,919,3299,4333,0,30.6853967
1029,3,2,80,0.05,5,4,7,1004,-1,-1,2,35.4902275
1029,2,2,80,0.05,5,4,7,1024,-1,-1,2,36.3170328
1029,0,2,80,0.05,5,4,7,2146,4520,-1,1,36.7070353
1029,5,2,80,0.05,5,4,7,634,3457,3985,0,64.116411
1029,4,2,80,0.05,5,4,7,936,4399,-1,1,66.0508234
1029,6,2,80,0.05,5,4,7,956,3436,-1,1,69.1864435
1029,7,2,80,0.05,5,4,7,912,3880,-1,1,69.6700466
1030,3,2,80,0.1,5,4,7,1704,3532,4771,0,34.5854217
1030,0,2,80,0.1,5,4,7,1650,2575,-1,1,35.3966269
1030,1,2,80,0.1,5,4,7,1918,-1,-1,2,36.1766319
1030,2,2,80,0.1,5,4,7,1492,-1,-1,2,36.4418336
1030,4,2,80,0.1,5,4,7,1214,-1,-1,2,70.6840531
1030,7,2,80,0.1,5,4,7,2060,4286,-1,1,71.9476612
1030,5,2,80,0.1,5,4,7,954,4635,-1,1,71.5108584
1030,6,2,80,0.1,5,4,7,2316,4731,-1,1,71.8696607
1031,2,2,80,0.2,5,4,7,1154,2376,-1,1,33.2438131
1031,0,2,80,0.2,5,4,7,1220,-1,-1,2,34.5854217
1031,1,2,80,0.2,5,4,7,1792,4705,-1,1,35.100225
1031,3,2,80,0.2,5,4,7,1414,-1,-1,2,35.3966269
1031,4,2,80,0.2,5,4,7,1920,3844,-1,1,68.328438
1031,7,2,80,0.2,5,4,7,697,3304,-1,1,69.4984455
1031,5,2,80,0.2,5,4,7,1774,-1,-1,2,69.7636472
1031,6,2,80,0.2,5,4,7,1532,-1,-1,2,69.9352483
1032,2,2,80,0.5,5,4,7,1730,4799,-1,1,38.9846499
1032,1,2,80,0.5,5,4,7,1161,4474,-1,1,38.9690498
1032,3,2,80,0.5,5,4,7,1848,-1,-1,2,38.7662485
1032,0,2,80,0.5,5,4,7,1401,-1,-1,2,39.0782505
1032,6,2,80,0.5,5,4,7,1096,2961,-1,1,76.2064885
1032,7,2,80,0.5,5,4,7,3338,4536,4598,0,76.6432913
1032,4,2,80,0.5,5,4,7,1920,-1,-1,3,77.8132988
1032,5,2,80,0.5,5,4,7,1778,-1,-1,2,77.5636972
1033,0,2,80,0.005,7,1,7,1112,2093,-1,1,36.2858326
1033,2,2,80,0.005,7,1,7,878,3861,-1,1,36.9410368
1033,1,2,80,0.005,7,1,7,1068,4137,-1,1,38.6414477
1033,3,2,80,0.005,7,1,7,1682,4749,-1,1,39.4214527
1033,5,2,80,0.005,7,1,7,916,3492,-1,1,73.0864685
1033,4,2,80,0.005,7,1,7,1118,4355,-1,1,73.3360701
1033,6,2,80,0.005,7,1,7,1152,-1,-1,2,74.7712793
1033,7,2,80,0.005,7,1,7,1415,-1,-1,2,73.9912743
1034,1,2,80,0.01,7,1,7,1108,4456,-1,1,35.9894307
1034,2,2,80,0.01,7,1,7,876,2841,4977,0,35.8334297
1034,3,2,80,0.01,7,1,7,1230,3844,-1,1,36.4574337
1034,0,2,80,0.01,7,1,7,1128,3382,-1,1,37.7366419
1034,5,2,80,0.01,7,1,7,1016,3161,4220,0,68.484439
1034,4,2,80,0.01,7,1,7,616,2945,-1,1,72.4936647
1034,7,2,80,0.01,7,1,7,998,3768,4761,0,72.2908634
1034,6,2,80,0.01,7,1,7,1188,3963,-1,1,72.4468644
1035,3,2,80,0.05,7,1,7,980,3726,-1,1,37.8146424
1035,1,2,80,0.05,7,1,7,604,3702,-1,1,38.2514452
1035,2,2,80,0.05,7,1,7,886,3137,-1,1,38.4698466
1035,0,2,80,0.05,7,1,7,859,-1,-1,2,39.5930538
1035,4,2,80,0.05,7,1,7,1602,-1,-1,2,78.2345015
1035,5,2,80,0.05,7,1,7,1504,4912,-1,1,78.3593023
1035,7,2,80,0.05,7,1,7,848,3875,-1,1,78.8273053
1035,6,2,80,0.05,7,1,7,1144,4216,-1,1,76.9396932
101,3,1,120,0.2,9,1,30,-1,-1,-1,17,70.9336547
101,0,1,120,0.2,9,1,30,-1,-1,-1,15,74.4748774
101,1,1,120,0.2,9,1,30,-1,-1,-1,18,73.6792723
101,2,1,120,0.2,9,1,30,-1,-1,-1,15,75.2548824
101,4,1,120,0.2,9,1,30,-1,-1,-1,18,140.9625036
101,5,1,120,0.2,9,1,30,-1,-1,-1,15,145.0653299
101,7,1,120,0.2,9,1,30,-1,-1,-1,19,146.6565401
101,6,1,120,0.2,9,1,30,-1,-1,-1,20,144.4101257
102,2,1,120,0.5,9,1,30,-1,-1,-1,19,68.9212418
102,3,1,120,0.5,9,1,30,-1,-1,-1,19,71.5420586
102,1,1,120,0.5,9,1,30,-1,-1,-1,19,70.824454
102,0,1,120,0.5,9,1,30,-1,-1,-1,17,72.8056667
102,4,1,120,0.5,9,1,30,-1,-1,-1,17,140.2604991
102,7,1,120,0.5,9,1,30,-1,-1,-1,19,145.7985346
102,6,1,120,0.5,9,1,30,-1,-1,-1,19,143.4429195
102,5,1,120,0.5,9,1,30,-1,-1,-1,19,144.924929
103,1,1,120,0.005,9,2,30,-1,-1,-1,16,71.7916602
103,2,1,120,0.005,9,2,30,-1,-1,-1,15,73.3984705
103,0,1,120,0.005,9,2,30,-1,-1,-1,17,74.5216777
103,3,1,120,0.005,9,2,30,-1,-1,-1,17,74.0848749
103,6,1,120,0.005,9,2,30,-1,-1,-1,16,147.6237463
103,4,1,120,0.005,9,2,30,-1,-1,-1,17,144.4881262
103,5,1,120,0.005,9,2,30,-1,-1,-1,17,147.108943
103,7,1,120,0.005,9,2,30,-1,-1,-1,18,147.1401432
104,2,1,120,0.01,9,2,30,-1,-1,-1,16,73.0864685
104,3,1,120,0.01,9,2,30,-1,-1,-1,15,73.4296707
104,1,1,120,0.01,9,2,30,-1,-1,-1,18,73.788473
104,0,1,120,0.01,9,2,30,4769,-1,-1,14,76.3936897
104,4,1,120,0.01,9,2,30,-1,-1,-1,15,146.2041372
104,5,1,120,0.01,9,2,30,-1,-1,-1,16,146.7345406
104,6,1,120,0.01,9,2,30,-1,-1,-1,18,147.4677453
104,7,1,120,0.01,9,2,30,4942,-1,-1,14,152.6469785
105,3,1,120,0.05,9,2,30,4299,-1,-1,14,69.7480471
105,2,1,120,0.05,9,2,30,-1,-1,-1,15,71.2300566
105,1,1,120,0.05,9,2,30,-1,-1,-1,15,71.6980596
105,0,1,120,0.05,9,2,30,4768,-1,-1,12,74.9428804
105,5,1,120,0.05,9,2,30,4446,-1,-1,13,138.6380887
105,4,1,120,0.05,9,2,30,4911,-1,-1,14,141.96091
105,6,1,120,0.05,9,2,30,4838,-1,-1,14,142.272912
105,7,1,120,0.05,9,2,30,4380,-1,-1,13,145.2993314
106,2,1,120,0.1,9,2,30,4256,-1,-1,13,69.6700466
106,0,1,120,0.1,9,2,30,4640,-1,-1,14,70.6060526
106,3,1,120,0.1,9,2,30,-1,-1,-1,15,70.9024545
106,1,1,120,0.1,9,2,30,-1,-1,-1,16,73.2268694
106,4,1,120,0.1,9,2,30,-1,-1,-1,15,141.7581087
106,6,1,120,0.1,9,2,30,-1,-1,-1,15,143.7393214
106,5,1,120,0.1,9,2,30,-1,-1,-1,18,145.7985346
106,7,1,120,0.1,9,2,30,-1,-1,-1,16,146.4069385
107,2,1,120,0.2,9,2,30,-1,-1,-1,19,71.2300566
107,3,1,120,0.2,9,2,30,-1,-1,-1,16,71.0584555
107,0,1,120,0.2,9,2,30,-1,-1,-1,18,72.540465
107,1,1,120,0.2,9,2,30,-1,-1,-1,16,70.7776537
107,4,1,120,0.2,9,2,30,-1,-1,-1,18,144.3789255
107,5,1,120,0.2,9,2,30,-1,-1,-1,18,143.832922
107,6,1,120,0.2,9,2,30,-1,-1,-1,16,145.7517343
107,7,1,120,0.2,9,2,30,-1,-1,-1,17,143.7237213
108,0,1,120,0.5,9,2,30,-1,-1,-1,19,71.0740556
108,2,1,120,0.5,9,2,30,-1,-1,-1,19,71.1520561
108,1,1,120,0.5,9,2,30,-1,-1,-1,19,71.0272553
108,3,1,120,0.5,9,2,30,-1,-1,-1,20,72.8368669
108,5,1,120,0.5,9,2,30,-1,-1,-1,19,142.3197123
108,4,1,120,0.5,9,2,30,-1,-1,-1,19,142.6161142
108,7,1,120,0.5,9,2,30,-1,-1,-1,19,142.4757133
108,6,1,120,0.5,9,2,30,-1,-1,-1,20,143.0061167
109,0,1,120,0.005,9,3,30,-1,-1,-1,16,72.3064635
109,2,1,120,0.005,9,3,30,-1,-1,-1,18,75.4732838
109,1,1,120,0.005,9,3,30,-1,-1,-1,17,76.4716902
109,3,1,120,0.005,9,3,30,4874,-1,-1,14,76.6900916
109,4,1,120,0.005,9,3,30,-1,-1,-1,15,146.1885371
109,5,1,120,0.005,9,3,30,-1,-1,-1,16,148.9965551
109,7,1,120,0.005,9,3,30,-1,-1,-1,19,149.4645581
109,6,1,120,0.005,9,3,30,-1,-1,-1,15,150.4161642
110,2,1,120,0.01,9,3,30,-1,-1,-1,15,72.2908634
110,1,1,120,0.01,9,3,30,-1,-1,-1,15,72.3064635
110,3,1,120,0.01,9,3,30,4874,-1,-1,14,72.8212668
110,0,1,120,0.01,9,3,30,4749,-1,-1,14,73.7416727
110,5,1,120,0.01,9,3,30,4913,-1,-1,14,145.7205341
110,4,1,120,0.01,9,3,30,-1,-1,-1,15,147.0933429
110,7,1,120,0.01,9,3,30,4756,-1,-1,14,148.4661517
110,6,1,120,0.01,9,3,30,-1,-1,-1,15,147.8421477
111,0,1,120,0.05,9,3,30,4761,-1,-1,13,70.4968519
111,1,1,120,0.05,9,3,30,4887,-1,-1,14,71.8384605
111,2,1,120,0.05,9,3,30,4623,-1,-1,13,73.6012718
111,3,1,120,0.05,9,3,30,-1,-1,-1,19,74.1628754
111,4,1,120,0.05,9,3,30,-1,-1,-1,15,143.52092
111,6,1,120,0.05,9,3,30,4397,-1,-1,13,145.0029295
111,7,1,120,0.05,9,3,30,4340,-1,-1,14,145.0965301
111,5,1,120,0.05,9,3,30,-1,-1,-1,15,145.7517343
112,0,1,120,0.1,9,3,30,-1,-1,-1,15,69.108443
112,1,1,120,0.1,9,3,30,-1,-1,-1,16,72.3220636
112,3,1,120,0.1,9,3,30,-1,-1,-1,15,72.5872653
112,2,1,120,0.1,9,3,30,-1,-1,-1,16,72.9616677
112,4,1,120,0.1,9,3,30,4984,-1,-1,14,141.0873044
112,6,1,120,0.1,9,3,30,-1,-1,-1,16,143.6301207
112,5,1,120,0.1,9,3,30,4862,-1,-1,14,144.612927
112,7,1,120,0.1,9,3,30,-1,-1,-1,17,145.4085321
113,0,1,120,0.2,9,3,30,-1,-1,-1,17,71.6512593
113,2,1,120,0.2,9,3,30,-1,-1,-1,16,72.5248649
113,3,1,120,0.2,9,3,30,-1,-1,-1,16,72.9616677
113,1,1,120,0.2,9,3,30,-1,-1,-1,15,73.1800691
113,7,1,120,0.2,9,3,30,-1,-1,-1,16,142.0233104
113,5,1,120,0.2,9,3,30,-1,-1,-1,16,143.8641222
113,4,1,120,0.2,9,3,30,-1,-1,-1,15,143.4585196
113,6,1,120,0.2,9,3,30,-1,-1,-1,19,144.3633254
114,3,1,120,0.5,9,3,30,-1,-1,-1,19,72.4156642
114,1,1,120,0.5,9,3,30,-1,-1,-1,19,72.5716652
114,2,1,120,0.5,9,3,30,-1,-1,-1,18,73.3672703
114,0,1,120,0.5,9,3,30,-1,-1,-1,19,73.1332688
114,5,1,120,0.5,9,3,30,-1,-1,-1,18,141.9141097
114,4,1,120,0.5,9,3,30,-1,-1,-1,19,142.7877153
114,7,1,120,0.5,9,3,30,-1,-1,-1,19,145.2837313
114,6,1,120,0.5,9,3,30,-1,-1,-1,20,146.796941
115,3,1,120,0.005,9,4,30,-1,-1,-1,15,71.5732588
115,0,1,120,0.005,9,4,30,-1,-1,-1,16,72.7276662
115,1,1,120,0.005,9,4,30,-1,-1,-1,17,73.6480721
